part_id,group_question_id,url_image1,url_image2,url_image3,url_image4,url_image5,url_audio,test_id,
2,test6_part2_12,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0213.mp3,6,
2,test6_part2_13,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0214.mp3,6,
2,test6_part2_14,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0215.mp3,6,
2,test6_part2_15,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0216.mp3,6,
2,test6_part2_16,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0217.mp3,6,
2,test6_part2_17,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0218.mp3,6,
2,test6_part2_18,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0219.mp3,6,
2,test6_part2_19,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0220.mp3,6,
2,test6_part2_20,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0221.mp3,6,
2,test6_part2_21,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0222.mp3,6,
2,test6_part2_22,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0223.mp3,6,
2,test6_part2_23,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0224.mp3,6,
2,test6_part2_24,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0225.mp3,6,
2,test6_part2_25,,,,,,https://storage.googleapis.com/estudyme/legacy-data/elearning-react/2021/10/19/72263921.mp3,6,
3,test6_part3_1,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0301.mp3,6,
3,test6_part3_2,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0302.mp3,6,
3,test6_part3_3,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0303.mp3,6,
3,test6_part3_4,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0304.mp3,6,
3,test6_part3_5,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0305.mp3,6,
3,test6_part3_6,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0306.mp3,6,
3,test6_part3_7,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0307.mp3,6,
3,test6_part3_8,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0308.mp3,6,
3,test6_part3_9,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0309.mp3,6,
3,test6_part3_10,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0310.mp3,6,
3,test6_part3_11,https://drive.google.com/uc?export=view&id=1PBspjDtN0DmY4FJ4Du5C_fUyRb-RDfEW,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0311.mp3,6,
3,test6_part3_12,https://estudyme.hoc102.com/legacy-data/kstoeic/images/3768637_1564544455406.png,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0312.mp3,6,
3,test6_part3_13,https://drive.google.com/uc?export=view&id=109chkKnB-Rx_1UjZYe_8bJMnPROb3mhN,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0313.mp3,6,
4,test6_part4_1,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/75178428.mp3,6,
4,test6_part4_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/65859203.mp3,6,
4,test6_part4_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90297239.mp3,6,
4,test6_part4_4,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90124721.mp3,6,
4,test6_part4_5,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/20458056.mp3,6,
4,test6_part4_6,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/41467937.mp3,6,
4,test6_part4_7,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/2866856.mp3,6,
4,test6_part4_8,https://estudyme.hoc102.com/dev/2022/08/24/90699409.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/55696843.mp3,6,
4,test6_part4_9,https://estudyme.hoc102.com/dev/2022/08/24/51395880.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/5978256.mp3,6,
4,test6_part4_10,https://estudyme.hoc102.com/dev/2022/08/24/25884063.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/67824269.mp3,6,
5,test6_part5_1,,,,,,,6,
5,test6_part5_2,,,,,,,6,
5,test6_part5_3,,,,,,,6,
5,test6_part5_4,,,,,,,6,
5,test6_part5_5,,,,,,,6,
5,test6_part5_6,,,,,,,6,
5,test6_part5_7,,,,,,,6,
5,test6_part5_8,,,,,,,6,
5,test6_part5_9,,,,,,,6,
5,test6_part5_10,,,,,,,6,
5,test6_part5_11,,,,,,,6,
5,test6_part5_12,,,,,,,6,
5,test6_part5_13,,,,,,,6,
5,test6_part5_14,,,,,,,6,
5,test6_part5_15,,,,,,,6,
5,test6_part5_16,,,,,,,6,
5,test6_part5_17,,,,,,,6,
5,test6_part5_18,,,,,,,6,
5,test6_part5_19,,,,,,,6,
5,test6_part5_20,,,,,,,6,
5,test6_part5_21,,,,,,,6,
5,test6_part5_22,,,,,,,6,
5,test6_part5_23,,,,,,,6,
5,test6_part5_24,,,,,,,6,
5,test6_part5_25,,,,,,,6,
5,test6_part5_26,,,,,,,6,
5,test6_part5_27,,,,,,,6,
5,test6_part5_28,,,,,,,6,
5,test6_part5_29,,,,,,,6,
5,test6_part5_30,,,,,,,6,
6,test6_part6_1,https://drive.google.com/uc?export=view&id=1BrfQIz8rm5TJ84pggZHJTPMMCMqM-nFd,,,,,,6,
6,test6_part6_2,https://drive.google.com/uc?export=view&id=1RtWghyNqWUrEbVzzVUdFGN6_1-ydadYh,,,,,,6,
6,test6_part6_3,https://drive.google.com/uc?export=view&id=136iqIouwoWioQ0AyeAcdmXLWF7BvEWBx,,,,,,6,
6,test6_part6_4,https://drive.google.com/uc?export=view&id=1h0FLW75QeYcnij9AhzAIwDV_kT7QbGUi,,,,,,6,
7,test6_part7_1,https://estudyme.hoc102.com/legacy-data/kstoeic/images/9526827_1564544458226.png,,,,,,6,
7,test6_part7_2,https://estudyme.hoc102.com/legacy-data/kstoeic/images/2960405_1564544461107.png,,,,,,6,
7,test6_part7_3,https://drive.google.com/uc?export=view&id=1qGKOJ0qEW-BFTb-uFAqfExnek-KVM0s5,,,,,,6,
7,test6_part7_4,https://drive.google.com/uc?export=view&id=16d8FSJhUd2uiELFiQ10ROU1QMH5DwTdR,,,,,,6,
7,test6_part7_5,https://drive.google.com/uc?export=view&id=1pf81-FCA-HpJGbyPUWYfZWzzBH5uenZX,,,,,,6,
7,test6_part7_6,https://drive.google.com/uc?export=view&id=1c6vbBWzVjVTKXREqqnOYcgc-lOznHCvf,,,,,,6,
7,test6_part7_7,https://estudyme.hoc102.com/legacy-data/kstoeic/images/631852_1564544463412.png,,,,,,6,
7,test6_part7_8,https://drive.google.com/uc?export=view&id=17Ml-Vl68gADph4XV7TqaHlvetIUX86FN,,,,,,6,
7,test6_part7_9,https://drive.google.com/uc?export=view&id=1enVQO_QJeeO80Vk_jHyL1GYXKIMe8u8i,,,,,,6,
7,test6_part7_10,https://drive.google.com/uc?export=view&id=11C1vbrM1Mu2ZEzXsM1JW4sqLZpO7BBD0,,,,,,6,
7,test6_part7_11,https://drive.google.com/uc?export=view&id=1v9z_alf3NpkG7uN5jzRAr7Xsyfc1rOqe,https://drive.google.com/uc?export=view&id=11cO8TKaAmDBETQ3Hx4M_JbLXbNPbN_yN,,,,,6,
7,test6_part7_12,https://drive.google.com/uc?export=view&id=1XXaTCgVnb4GyyFAbXCCQknmlPgK7wadw,https://drive.google.com/uc?export=view&id=1qEv4w1-Cy3Ih4soOBo-lKr1guM5dfYWa,,,,,6,
7,test6_part7_13,https://drive.google.com/uc?export=view&id=1FjnepvYc2CwR-RTp-yCc75R_eWmgXqkq,https://drive.google.com/uc?export=view&id=1Wr6Yti9YHGnImtbUoO69gcP-Zq78VVKO,https://estudyme.hoc102.com/legacy-data/kstoeic/images/2981085_1564544467017.png,,,,6,
7,test6_part7_14,https://drive.google.com/uc?export=view&id=1K0fW5xHsyxy1s1p1zUS62UHFl84fh6jT,https://drive.google.com/uc?export=view&id=1hZ_rAz0otzU7Hpe3drBz1LlAt6CvDhpO,https://drive.google.com/uc?export=view&id=1ECzBO4LNI_3NE6zjmzqFcCE40smwge7D,,,,6,
7,test6_part7_15,https://drive.google.com/uc?export=view&id=1XC4rFu2uAuSpRIRPg92t-V-6VBQvrx8l,https://drive.google.com/uc?export=view&id=1opcq8CiVITGGEzj705n5ve7USLElBCE5,https://drive.google.com/uc?export=view&id=1VcG942kgSffB-ztHYVzcjU7XNHlVmUC8,,,,6,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
