part_id,group_question_id,url_image1,url_image2,url_image3,url_image4,url_image5,url_audio,test_id,
3,test4_part3_3,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0307.mp3,4,
3,test4_part3_4,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0308.mp3,4,
3,test4_part3_5,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0309.mp3,4,
3,test4_part3_6,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0306.mp3,4,
3,test4_part3_7,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0307.mp3,4,
3,test4_part3_8,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/74068035.mp3,4,
3,test4_part3_9,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/78867473.mp3,4,
3,test4_part3_10,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/59643915.mp3,4,
3,test4_part3_11,https://drive.google.com/file/d/1PBspjDtN0DmY4FJ4Du5C_fUyRb-RDfEW/view?usp=drive_link,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0311.mp3,4,
3,test4_part3_12,https://estudyme.hoc102.com/legacy-data/kstoeic/images/3768637_1564544455406.png,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0312.mp3,4,
3,test4_part3_13,https://drive.google.com/file/d/109chkKnB-Rx_1UjZYe_8bJMnPROb3mhN/view?usp=drive_link,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0313.mp3,4,
4,test4_part4_1,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/20458056.mp3,4,
4,test4_part4_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/41467937.mp3,4,
4,test4_part4_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/2866856.mp3,4,
4,test4_part4_4,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90124721.mp3,4,
4,test4_part4_5,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/75178428.mp3,4,
4,test4_part4_6,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/65859203.mp3,4,
4,test4_part4_7,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90297239.mp3,4,
4,test4_part4_8,https://estudyme.hoc102.com/dev/2022/08/24/90699409.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/55696843.mp3,4,
4,test4_part4_9,https://estudyme.hoc102.com/dev/2022/08/24/51395880.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/5978256.mp3,4,
4,test4_part4_10,https://estudyme.hoc102.com/dev/2022/08/24/25884063.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/67824269.mp3,4,
5,test4_part5_1,,,,,,,4,
5,test4_part5_2,,,,,,,4,
5,test4_part5_3,,,,,,,4,
5,test4_part5_4,,,,,,,4,
5,test4_part5_5,,,,,,,4,
5,test4_part5_6,,,,,,,4,
5,test4_part5_7,,,,,,,4,
5,test4_part5_8,,,,,,,4,
5,test4_part5_9,,,,,,,4,
5,test4_part5_10,,,,,,,4,
5,test4_part5_11,,,,,,,4,
5,test4_part5_12,,,,,,,4,
5,test4_part5_13,,,,,,,4,
5,test4_part5_14,,,,,,,4,
5,test4_part5_15,,,,,,,4,
5,test4_part5_16,,,,,,,4,
5,test4_part5_17,,,,,,,4,
5,test4_part5_18,,,,,,,4,
5,test4_part5_19,,,,,,,4,
5,test4_part5_20,,,,,,,4,
5,test4_part5_21,,,,,,,4,
5,test4_part5_22,,,,,,,4,
5,test4_part5_23,,,,,,,4,
5,test4_part5_24,,,,,,,4,
5,test4_part5_25,,,,,,,4,
5,test4_part5_26,,,,,,,4,
5,test4_part5_27,,,,,,,4,
5,test4_part5_28,,,,,,,4,
5,test4_part5_29,,,,,,,4,
5,test4_part5_30,,,,,,,4,
6,test4_part6_1,https://drive.google.com/file/d/1BrfQIz8rm5TJ84pggZHJTPMMCMqM-nFd/view?usp=drive_link,,,,,,4,
6,test4_part6_2,https://drive.google.com/file/d/1RtWghyNqWUrEbVzzVUdFGN6_1-ydadYh/view?usp=drive_link,,,,,,4,
6,test4_part6_3,https://drive.google.com/file/d/136iqIouwoWioQ0AyeAcdmXLWF7BvEWBx/view?usp=drive_link,,,,,,4,
6,test4_part6_4,https://drive.google.com/file/d/1h0FLW75QeYcnij9AhzAIwDV_kT7QbGUi/view?usp=drive_link,,,,,,4,
7,test4_part7_1,https://estudyme.hoc102.com/legacy-data/kstoeic/images/9526827_1564544458226.png,,,,,,4,
7,test4_part7_2,https://estudyme.hoc102.com/legacy-data/kstoeic/images/2960405_1564544461107.png,,,,,,4,
7,test4_part7_3,https://drive.google.com/file/d/1qGKOJ0qEW-BFTb-uFAqfExnek-KVM0s5/view?usp=drive_link,,,,,,4,
7,test4_part7_4,https://drive.google.com/file/d/16d8FSJhUd2uiELFiQ10ROU1QMH5DwTdR/view?usp=drive_link,,,,,,4,
7,test4_part7_5,https://drive.google.com/file/d/1pf81-FCA-HpJGbyPUWYfZWzzBH5uenZX/view?usp=drive_link,,,,,,4,
7,test4_part7_6,https://drive.google.com/file/d/1c6vbBWzVjVTKXREqqnOYcgc-lOznHCvf/view?usp=drive_link,,,,,,4,
7,test4_part7_7,https://estudyme.hoc102.com/legacy-data/kstoeic/images/631852_1564544463412.png,,,,,,4,
7,test4_part7_8,https://drive.google.com/file/d/17Ml-Vl68gADph4XV7TqaHlvetIUX86FN/view?usp=drive_link,,,,,,4,
7,test4_part7_9,https://drive.google.com/file/d/1enVQO_QJeeO80Vk_jHyL1GYXKIMe8u8i/view?usp=drive_link,,,,,,4,
7,test4_part7_10,https://drive.google.com/file/d/11C1vbrM1Mu2ZEzXsM1JW4sqLZpO7BBD0/view?usp=drive_link,,,,,,4,
7,test4_part7_11,https://drive.google.com/file/d/1v9z_alf3NpkG7uN5jzRAr7Xsyfc1rOqe/view?usp=drive_link,https://drive.google.com/file/d/11cO8TKaAmDBETQ3Hx4M_JbLXbNPbN_yN/view?usp=drive_link,,,,,4,
7,test4_part7_12,https://drive.google.com/file/d/1XXaTCgVnb4GyyFAbXCCQknmlPgK7wadw/view?usp=drive_link,https://drive.google.com/file/d/1qEv4w1-Cy3Ih4soOBo-lKr1guM5dfYWa/view?usp=drive_link,,,,,4,
7,test4_part7_13,https://drive.google.com/file/d/1FjnepvYc2CwR-RTp-yCc75R_eWmgXqkq/view?usp=drive_link,https://drive.google.com/file/d/1Wr6Yti9YHGnImtbUoO69gcP-Zq78VVKO/view?usp=drive_link,https://estudyme.hoc102.com/legacy-data/kstoeic/images/2981085_1564544467017.png,,,,4,
7,test4_part7_14,https://drive.google.com/file/d/1K0fW5xHsyxy1s1p1zUS62UHFl84fh6jT/view?usp=drive_link,https://drive.google.com/file/d/1hZ_rAz0otzU7Hpe3drBz1LlAt6CvDhpO/view?usp=drive_link,https://drive.google.com/file/d/1ECzBO4LNI_3NE6zjmzqFcCE40smwge7D/view?usp=drive_link,,,,4,
7,test4_part7_15,https://drive.google.com/file/d/1XC4rFu2uAuSpRIRPg92t-V-6VBQvrx8l/view?usp=drive_link,https://drive.google.com/file/d/1opcq8CiVITGGEzj705n5ve7USLElBCE5/view?usp=drive_link,https://drive.google.com/file/d/1VcG942kgSffB-ztHYVzcjU7XNHlVmUC8/view?usp=drive_link,,,,4,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
