question_id,group_question_id,question_text,correct_answer,ans_1,ans_2,ans_3,ans_4
test2_60,test2_part3_10,"What does the woman imply when she says, “What’s the number”?",3,(A)An access code isn’t working.,(B)The receipt can be looked up.,(C)She wants to know the machine type.,(D)An account should be opened.
test2_61,test2_part3_10,What can be inferred about the business?,2,(A)It doesn’t carry outdated stock.,(B)It has more than one branch.,(C)It sells its goods online.,(D)It extended its hours of operation.
test2_62,test2_part3_11,What is the conversation mainly about?,3,(A)An advertising idea,(B)A staff training program,(C)A budget for an event,(D)A room rental
test2_63,test2_part3_11,"Why does the man say, “That’s not necessary”?",2,(A)He thinks the women work too hard.,(B)He wants to avoid overspending.,(C)He doesn’t need any help.,(D)He believes a problem is avoidable.
test2_64,test2_part3_11,What do the women imply about Archwood Co.?,3,(A)It spends a lot of money on advertising.,(B)It is known for its high-quality goods.,(C)It has a product similar to theirs.,(D)It will merge with their company.
test2_65,test2_part3_12,Why is the woman calling?,2,(A)To inquire about the menu selection,(B)To make a change to existing arrangements,(C)To file a complaint with the manager,(D)To request a favor from a friend
test2_66,test2_part3_12,Look at the graphic. What will the seating capacity of the woman’s table be?,4,(A)2,(B)4,(C) 6,(D) 10
test2_67,test2_part3_12,What will the woman most likely do next?,1,(A)Contact her friends,(B)Cancel a reservation,(C)Call another restaurant,(D)Cook dinner at home
test2_68,test2_part3_13,What type of event does the man want to attend?,3,(A)A band concert,(B)A comedy show,(C)A dance performance,(D)A stage play
test2_69,test2_part3_13,What does the man inquire about?,4,(A)The venue’s location,(B)The discount for groups,(C)The fees for booking,(D)The show’s duration
test2_70,test2_part3_13,Look at the graphic. How much will the man pay per ticket?,4,(A)$30,(B)$35,(C)$40,(D)$45
test2_71,test2_part4_1,What is this message about?,2,(A)A road construction,(B)A power outage,(C)A weather report,(D)A news program
test2_72,test2_part4_1,When will the work probably be completed?,2,(A)Tonight,(B)Tomorrow morning,(C)Tomorrow night,(D)Next week
test2_73,test2_part4_1,When will the announcements be updated?,3,(A)Every 10 minutes,(B)Every 30 minutes,(C)Every hour,(D)Every 2 hours
test2_74,test2_part4_2,What is the main purpose of the advertisement?,3,(A)To sell a store,(B)To change the sales plan,(C)To mention a special sale,(D)To launch a new item
test2_75,test2_part4_2,What kind of business is being advertised?,1,(A)A clothing store,(B)A cleaning appliance,(C)A food market,(D)A delivery service
test2_76,test2_part4_2,What information is provided for the listeners?,3,(A)A sales tax,(B)An e-mail address,(C)Business hours,(D)Store location
test2_77,test2_part4_3,What is the announcement mainly about?,1,(A)Resurfacing a parking lot,(B)Opening a new highway,(C)Renewal of a store,(D)Closure of a subway station
test2_78,test2_part4_3,How long will the project last?,3,(A)One day,(B)Two days,(C)Three days,(D)Five days
test2_79,test2_part4_3,What should the employees do?,3,(A)Come to work an hour early,(B)Park on Country Boulevard,(C)Use the alternate road,(D)Take only the public transportation
test2_80,test2_part4_4,Why is the woman calling?,1,(A)To arrange the interview time,(B)To request an application form,(C)To accept a job offer,(D)To advertise a new hospital plan
test2_81,test2_part4_4,What is the speaker’s occupation?,4,(A)An academic instructor,(B)A secretary,(C)A doctor,(D)A hiring director
test2_82,test2_part4_4,What does the woman ask the man to do?,4,(A)Fax some documents,(B)Schedule an installation date,(C)Order invitations,(D)Return a telephone call
test2_83,test2_part4_5,Why is this event being held?,4,(A)To introduce a newly-released album,(B)To award some employees,(C)To promote a new product,(D)To thank some customers
test2_84,test2_part4_5,Who is Glenn Cross?,2,(A)A cook,(B)A musician,(C)A gift wrapper,(D)A staff member
test2_85,test2_part4_5,"What does the man mean when he says, “Once again, I would like to express my gratitude”?",3,(A)The company is a newly-established company.,(B)The company has the most employees.,(C)The company had a successful year.,(D)The company produces famous singers.
test2_86,test2_part4_6,What is Success Makers mainly about?,1,(A)Advice for business people,(B)Finding jobs,(C)Communication strategies,(D)Managing restaurants
test2_87,test2_part4_6,What day is the program broadcast?,4,(A)Monday,(B)Tuesday,(C)Wednesday,(D)Thursday
test2_88,test2_part4_6,Who is Lauri Hampner?,2,(A)A radio host,(B)A restaurant manager,(C)A business magazine columnist,(D)A writer
test2_89,test2_part4_7,"What does the man mean when he says, ""More to the point, that makes us one of the oldest wine manufacturers in the country.""?",3,(A)Coppola is a new technology company.,(B)Coppola uses the new manufacturing methods.,(C)Coppola has a long history in the industry.,(D)Coppola is known for its various products.
test2_90,test2_part4_7,What does Coppola make?,4,(A)Cigarettes,(B)Protective clothing,(C)Vehicles,(D)Liquor
test2_91,test2_part4_7,What are the listeners asked to do?,3,(A)Attend a reception,(B)Board a bus on time,(C)Put on safety equipment,(D)Import some products
test2_92,test2_part4_8,What event does the news discuss?,1,(A)A corporate merger,(B)A marketing campaign,(C)A manufacturing conference,(D)A restaurant expansion
test2_93,test2_part4_8,When will the event happen?,1,(A)In April,(B)In July,(C)In November,(D)In December
test2_94,test2_part4_8,What is the expected result of the event?,3,(A)More convenient accommodation,(B)Safer appliance products,(C)Increased efficiency,(D)More effective software
test2_95,test2_part4_9,What is the purpose of this message?,1,(A)To request Mr. Warren’s approval of travel arrangements,(B)To inform Ms. Hunt’s supervisor of her travel plan,(C)To confirm flight reservations for Sunwing Airlines,(D)To request a hotel reservation for a trip to London
test2_96,test2_part4_9,What did Mr. Warren request?,4,(A)Reservations for a group tour,(B)Schedule in New Delhi,(C)A hotel reservation in London,(D)A daytime flight
test2_97,test2_part4_9,Look at the graphic. What flight will replace Sunwing Airlines Flight 75?,3,(A)Flight 342,(B)Flight 564,(C)Flight 893,(D)Flight 1163
test2_98,test2_part4_10,What is the report mainly about?,4,(A)The city is constructing a new building.,(B)The City Council is moving to another location.,(C)A new highway is under construction.,(D)The city plans to repair a road.
test2_99,test2_part4_10,How long will the project take?,2,(A)2 months,(B)3 months,(C)4 months,(D)5 months
test2_100,test2_part4_10,Look at the graphic. Where will the listeners be unable to go at night under construction?,3,(A)Trust Bank,(B)Square Mall,(C)Wendy’s Burger,(D)Star Movie Theater
test2_101,test2_part5_1,Please send ________ application and portfolio to the human resources department no later than July 31.,1,(A)your,(B)yourself,(C)you,(D)yours
test2_102,test2_part5_2,Consumers must carefully read the nutritional facts indicated_____the labels of food products they purchase.,4,(A)of,(B)as,(C)next,(D)on
test2_103,test2_part5_3,"Before Mr. Mosby became a supervisor, he was ______ a front desk receptionist at a hotel in Bali, Indonesia.",1,(A)formerly,(B)yet,(C)fairly,(D)anymore
test2_104,test2_part5_4,Don’t miss the chance to see the _____tricks of our dolphins and sea lions at the daily Aqua Buddies Show.,2,(A)amuses,(B)amusing,(C)amused,(D)amuse
test2_105,test2_part5_5,The local government provides tax exemptions to _____ small business owner in the city.,2,(A)most,(B)every,(C)several,(D)all
test2_106,test2_part5_6,Wealth Guide is a _____business newsletter provided for the clients and investors of ADG Insurance Corporation.,3,(A)determined,(B)perpetual,(C)complimentary,(D)variable
test2_107,test2_part5_7,All Deskman Shipping staff must always _____ phone-in orders of office supplies to clients without delay.,2,(A) respect,(B) deliver,(C) travel,(D) surpass
test2_108,test2_part5_8,Only the candidates who meet the _____standards for the scholarship application from the Foundation will be given grants.,3,(A) anxious,(B) cautious,(C) rigorous,(D) spacious
test2_109,test2_part5_9,Computer suppliers interested in participating in the bidding must request a list of_____ requirements for procurement.,4,(A) technically,(B) technicality,(C) technician,(D) technical
test2_110,test2_part5_10,"During his tour of the newly constructed building, Mr. Pierce was _____by some staff members of the engineering office.",2,(A) accompany,(B) accompanied,(C) accompanies,(D) accompanying
test2_111,test2_part5_11,The city created several bike lanes in order to encourage citizens to decline driving to work _____ biking instead.,2,(A) in regard to,(B) in favor of,(C) in terms of,(D) in spite of
test2_112,test2_part5_12,An experienced store manager considers customer _____ a useful means of improving the services of his or her company.,1,(A) suggestions,(B) to suggest,(C)suggesting,(D)suggested
test2_113,test2_part5_13,Supervisors are required to submit progress reports to the senior project manager on a monthly_____.,4,(A) basing,(B) based,(C)base,(D)basis
test2_114,test2_part5_14,"To keep the baking ingredients organized, make sure that the containers in the kitchen are labeled _____.",3,(A) corrected,(B) correctable,(C)correctly,(D)correcting
test2_115,test2_part5_15,The local government has conducted an investigation to _____ the cause of the fire in Charlton Residences.,2,(A) progress,(B) determine,(C)elevate,(D)found
test2_116,test2_part5_16,Crosswind Properties runs team building seminars every year to inspire collaboration _____all of its employees.,3,(A) besides,(B) since,(C)among,(D)around
test2_117,test2_part5_17,Marketers _____ evoke the important qualities of products they advertise through various forms of media.,1,(A)intentionally,(B)accordingly,(C)flexibly,(D)permanently
test2_118,test2_part5_18,Everyone in the advertising agency is putting _____ effort into designing the marketing campaign to achieve excellent results.,2,(A)consideration,(B)considerable,(C)considerate,(D)considerately
test2_119,test2_part5_19,We have received _____from Eton Daily about a new advertising package it wants to offer us.,2,(A)corresponds,(B)correspondence,(C)correspondent,(D)corresponded
test2_120,test2_part5_20,Mr. Homer Crawford _____ chairman of Northern Energy Corporation at the company’s shareholders meeting today.,4,(A)has named,(B)named,(C)is named,(D)was named
test2_121,test2_part5_21,"The cost of the two-bedroom apartment is $900 a month and, as _____ in the rental agreement, pets are not permitted.",2,(A)detailing,(B)detailed,(C)details,(D)detail
test2_122,test2_part5_22,Complaints about the bank’s online services have become _____ since the IT department fixed the problems on the Website.,4,(A)uninterested,(B)outstanding,(C)required,(D)rare
test2_123,test2_part5_23,Dr. Carmen Watson’s lecture put an _____on how medical practitioners could efficiently respond to emergency situations.,1,(A)emphasis,(B)emphasized,(C)emphasizes,(D)emphasize
test2_124,test2_part5_24,"With its net earnings _____ by 25% every year, Kingston Foods is the most profitable company of Holerton Holdings, Inc.",1,(A)increasing,(B)increased,(C)increases,(D)increase
test2_125,test2_part5_25,"Please be reminded that client information should be used for business purposes only, and _____must be kept confidential.",3,(A)instead,(B)because,(C)therefore,(D)however
test2_126,test2_part5_26,"Coring the political debate, the candidate from Sheffiod North _____ his opponent’s assertion that he had no significant leadership experience.",2,(A)tended,(B)refuted,(C)retrieved,(D)enforced
test2_127,test2_part5_27,Mr. Carson received his Certificate of Participation_____ three days of completing the pottery workshop at Rodney Museum.,4,(A)whenever,(B)each,(C)nonetheless,(D)within
test2_128,test2_part5_28,"_____the increasing popularity of the Irish rock band Cornerstone, many concert promoters have invited the group to perform in cities across the U.K.",2,(A)Regardless of,(B)On account of,(C)Aside from,(D)As well as
test2_129,test2_part5_29,"Many types of alternative fuels have been invented over the years, _____ of which have permanently replaced conventional energy sources.",2,(A)nothing,(B)none,(C)nobody,(D)neither
test2_130,test2_part5_30,Axer Automotive’s recent recall of the M2400-model motorcycle was the result of customer complaints _____to malfunctioning brake lights.,1,(A)pertaining,(B)attempting,(C)subscribing,(D)concurring
test2_131,test2_part6_1,Question 131,1,"(A) With this product, you are taking the first step to protecting your family’s history.",(B)Uploading all your favorite pictures to a shared album is easier than you think.,(C)No other online ancestry program on the market is as reliable as ours.,(D)This is the most user-friendly photo editing software on the market.
test2_132,test2_part6_1,Question 132,4,(A) develop,(B)send,(C)pose,(D)preserve
test2_133,test2_part6_1,Question 133,3,(A) simplistic,(B)simplify,(C)simply,(D)simple
test2_134,test2_part6_1,Question 134,3,(A) Nevertheless,(B)Meanwhile,(C)Otherwise,(D)Thus
test2_135,test2_part6_2,Question 135,3,(A) retrieval,(B)motivation,(C)transmission,(D)agreement
test2_136,test2_part6_2,Question 136,2,(A) Please check your sent message folder to verify.,"(B)Unfortunately, the cause of the error is unknown.",(C)There have been some interruptions to our Internet service recently.,(D)We cannot confirm that the address is a valid one.
test2_137,test2_part6_2,Question 137,4,(A) has been deleting,(B)be deleting,(C)to be deleted,(D)has been deleted
test2_138,test2_part6_2,Question 138,1,(A) any,(B)his,(C)their,(D)other
test2_139,test2_part6_3,Question 139,4,(A) Afterward,(B)In order to,(C)Consequently,(D)Based on
test2_140,test2_part6_3,Question 140,3,(A) The committee woud like to meet with you in person.,(B)The hiring manager will review all portfolios next week.,"(C)As a shortlisted candidate, you will need to attend an interview.",(D)Please submit three work-roated references beforehand.
test2_141,test2_part6_3,Question 141,2,(A) were asked,(B)will be asked,(C)had asked,(D)would have asked
test2_142,test2_part6_3,Question 142,4,(A) ourselves,(B)myself,(C)us,(D)you
test2_143,test2_part6_4,Question 143,2,(A) portable,(B) reliable,(C) notable,(D) approachable
test2_144,test2_part6_4,Question 144,4,(A) much too,(B) as well,(C) of these,(D) such as
test2_145,test2_part6_4,Question 145,1,(A) This gift is a token of our appreciation for your patience.,(B) The blade should be stored in a cabinet or on the countertop.,(C) Be sure to follow all safety procedures as instructed.,(D) It will be shipped immediately at no additional cost to you.
test2_146,test2_part6_4,Question 146,1,(A) consult,(B) correct,(C) reuse,(D) adapt
test2_147,test2_part7_1,What is the announcement about?,3,(A)A trip to Mexico,(B)Dishes that are being sold at a discount,(C)A restaurant opening for business,(D)Changes to a schedule
test2_148,test2_part7_1,What is suggested about Pedro’s Cantina?,1,(A)It is closed on Mondays.,(B)It has locations throughout South Carolina.,(C)It features live music daily.,(D)It has a large kitchen staff.
test2_149,test2_part7_2,Who is Mike Bunders?,1,(A)An entertainer,(B)A singer,(C)A manager,(D)A producer
test2_150,test2_part7_2,"At 1:38 P.M., what does Ms. Ammon mean when she writes, “That’s great!”?",2,(A)She will call the broadcasting studio.,(B)She will watch the show tomorrow night.,(C)She will work overtime at 9 P.M.,(D)She will give some information to him.
test2_151,test2_part7_3,What is the purpose of this letter?,3,(A)To offer discounted items,(B)To recruit new employees,(C)To announce renovations,(D)To introduce new online features
test2_152,test2_part7_3,What is stated about the store?,2,(A)It is temporarily moving to a new location.,(B)It has products available online.,(C)It sells items from around the world.,(D)It will extend its hours during the fall.
test2_153,test2_part7_3,"In which of the positions marked [1], [2], [3] and [4] does the following sentence best belong?
“This will allow us to display more items in the showroom and keep more items in stock.”",2,(A)[1],(B)[2],(C)[3],(D)[4]
test2_154,test2_part7_4,What is the purpose of the advertisement?,1,(A)To promote a fitness center,(B)To recruit personal fitness instructors,(C)To announce a sports competition,(D)To publicize a self-improvement magazine
test2_155,test2_part7_4,What information is NOT provided in the advertisement?,3,(A)How to register,(B)How the program is designed,(C)What the monthly payment is,(D)When the offer expires
test2_156,test2_part7_4,What will happen after September 1st?,2,(A) A more flexible exercise program will start.,(B) New applicants will no longer receive a special discount.,(C) A flexible payment plan will become available.,(D) The price of the membership will be reduced.
test2_157,test2_part7_5,Why is Ms. Moorefield writing to Mr. Maher?,2,(A)To schedule an appointment for maintenance,(B)To apologize to him for an inconvenience,(C)To thank him for referring the company as a friend,(D)To announce that cable service will be interrupted
test2_158,test2_part7_5,What is indicated about QCV Cinemas?,3,(A)It has recently experienced technical difficulties.,(B)It is owned by Brooke Moorefield.,(C)It has several locations.,(D)It will close in 2 weeks for repair.
test2_159,test2_part7_6,What is the purpose of the article?,4,(A)To advertise a property for lease,(B)To recruit staff for a restaurant,(C)To review a certain type of food,(D)To publicize the opening of a new restaurant
test2_160,test2_part7_6,What is NOT mentioned about Luigi’s Kitchen?,3,(A)It is located in a renovated building.,(B)Its food is competitively priced.,(C)It is owned by Chez Mario’s.,(D)It is near several other restaurants.
test2_161,test2_part7_6,What is suggested about Maxwell?,2,(A)He specializes in building renovations.,(B)He has spoken with San Gregorio.,(C)He is a waiter.,(D)He enjoys Italian cuisine.
test2_162,test2_part7_7,Why can’t Mr. Johns go to the movie?,2,(A)He already saw the movie.,(B)He has to work on his speech.,(C)He has to go to work.,(D)He’s going to go to the movie next week.
test2_163,test2_part7_7,What does Ms. Hon recommend Mr. Johns?,3,(A)To arrange his research and his thoughts as he writes,(B)To research a lot before he makes a presentation,(C)To write an outline for his speech,(D)To plug in facts as much as possible.
test2_164,test2_part7_7,"At 3:23 P.M., what does Mr. Wallace most likely mean when he writes, “I couldn’t agree more”?",4,(A)He is clearly understood.,(B)He strongly disagrees with Beth.,(C)He wants more information.,(D)He feels the same way with Beth.
test2_165,test2_part7_8,What is the purpose of the letter?,2,(A)To cancel a business contract,(B)To present information to a potential customer,(C)To confirm a business meeting,(D)To announce a new branch office
test2_166,test2_part7_8,What is the subject of the next presentation?,3,(A)How to hire quality professionals,(B)How to downsize a business effectively,(C)How to sustain business in a bad economy,(D)How to keep existing customers
test2_167,test2_part7_8,What is one advantage to the clients who do business with Stratford Advertising Agency?,1,(A)They can focus on other business matters.,(B)They have access to conveniently located branch offices.,(C)They can regularly consult with the representatives by telephone.,(D)They can receive a free video series.
test2_168,test2_part7_8,"In which of the positions marked [1], [2], [3] and [4] does the following sentence best belong?
“If you choose to enter into a relationship with us, your company will enjoy this together with several other benefits.”",2,(A)[1],(B)[2],(C)[3],(D)[4]
test2_169,test2_part7_9,What is being advertised?,1,(A)An office interior design service,(B)A home-landscaping businesses,(C)A course in floral design,(D)A book on interior design
test2_170,test2_part7_9,What does Office Decor Inc. NOT advertise in the notice?,3,(A)A wide choice of design options,"(B)Free consultation for new customers",(C)Shipment of imported flowers,(D)An in-house design team
test2_171,test2_part7_9,"The word “considering” in paragraph 1 line 1, is closest in meaning to",4,(A)working on,(B)regarding,(C)recognizing,(D)thinking about
test2_172,test2_part7_9,What special offer is mentioned?,3,(A)Second office for 25% off,(B)Discounted office furniture,(C)Free flower arrangement,(D)Wallpaper at half price
test2_173,test2_part7_10,What is suggested about the Tampa branch of First Vision Bank?,4,(A)It needs to fill a part-time job.,(B)It has an entry-level job opportunity.,(C)It is the bank’s largest branch.,(D)It is a good place to work.
test2_174,test2_part7_10,When was the job advertised?,2,(A)March 11,(B)May 21,(C)July 31,(D)August 20
test2_175,test2_part7_10,What is NOT a stated responsibility of the position?,1,(A)Negotiating interest rates on loans,(B)Evaluating performance appraisals,(C)Providing customer service to clients,(D)Selling bank services
test2_176,test2_part7_11,Why does Mr. Hays write to Ms. Shirey?,4,(A)To find out the dimensions of a garage,(B)To request a list of houses in his price range,(C)To inform her that he wishes to purchase a house,(D)To inquire about a specific property
test2_177,test2_part7_11,What problem does Mr. Hays have?,2,(A)His house is too far from his workplace.,(B)He is unsure about the price.,(C)He must purchase a house quickly.,(D)He could not find Ms. Shirey’s office.
test2_178,test2_part7_11,What does Mr. Hays ask Ms. Shirey to do?,4,(A)Help him sell her house,(B)Find out if her client will lower the price of the house,(C)Recommend a bank to finance the purchase of the house,(D)Arrange a tour of the inside of the house
test2_179,test2_part7_11,"According to the e-mails, what piece of information contains an error?",3,(A)A blueprint of a garage,(B)A listing on the real estate’s website,(C)A flyer at the property,(D)An address mentioned in an e-mail
test2_180,test2_part7_11,What does Ms. Shirey request to Mr. Hays?,1,(A)Information about his schedule,(B)A description of the type of the house he wants to buy,(C)His mobile telephone number,(D)A pre-approval letter from a bank
test2_181,test2_part7_12,What is the Magic Cabinet?,3,(A)A dance show in National Culture Center,"(B)A movie at the Pantages Theater",(C)A play by Bridget Darcy,(D)A musical by Kelly Peel
test2_182,test2_part7_12,Why is Gerry Knight mentioned in the program?,1,(A)He gave money to the Pantages Theater.,(B)He manages the National Culture Center.,(C)He was one of the actors in the Magic Cabinet.,(D)He is a new director at the theater.
test2_183,test2_part7_12,Why does Samantha Kee want to have lunch with April Wells?,2,(A)To celebrate a recent success,(B)To discuss a new project,(C)To offer April Wells a role in a film,(D)To introduce Kelly Peel
test2_184,test2_part7_12,What actor did Samantha Kee refer to in her letter?,3,(A)Lee Jones,(B)Patricia Cleo,(C)Chris Clinton,(D)Jim Prentice
test2_185,test2_part7_12,What does Samantha Kee ask April Wells to do?,2,(A)Visit her office next week,(B)Telephone her before October 5,(C)Meet her at the Pantages Theater,(D)Introduce her to the performance director
test2_186,test2_part7_13,What is ABC?,4,(A)A job advertisement agent,(B)An annual conference,(C)A textiles company,(D)A business training organization
test2_187,test2_part7_13,"In the advertisement, the word “poses” in paragraph 1, line 1, is closest in meaning to",1,(A)presents,(B)positions,(C)models,(D)affects
test2_188,test2_part7_13,What is stated about the seminars?,4,(A)They can be paid for only by cash or check.,(B)They are offered at a discount under certain circumstances.,(C)They are directed at experienced business people.,(D)They will be canceled if not enough people registered.
test2_189,test2_part7_13,"According to the schedule, on what date will Mr. Raftery attend the seminar?",4,(A)On September 8,(B)On September 9,(C)On September 19,(D)On September 23
test2_190,test2_part7_13,What is indicated about Mr. Raftery?,1,(A)He works in the textile industry.,(B)He was a former client of ABC.,(C)He prefers to be contacted by phone.,(D)He doesn’t need accommodations.
test2_191,test2_part7_14,Which tour book costs the same as a tour to London?,4,(A)First Love in Tokyo,(B)San Francisco Bay Area,(C)Fantastic Madrid,(D)New York Skyline
test2_192,test2_part7_14,What is the shipping charge of Silvia’s order?,1,(A)$5.95,(B)$10.95,(C)$29.99,(D)$115.92
test2_193,test2_part7_14,What is the purpose of the online review?,2,(A)To request some travel guides,(B)To praise Red Hill publication,(C)To express concerns about the order,(D)To recommend Red Hill Publication to a friend
test2_194,test2_part7_14,What is implied about Silvia in the online review?,1,(A)She has recently returned from Europe.,(B)She had not yet received the order.,(C) She is a longtime customer of Red Hill.,(D) She is planning to travel abroad with friends.
