question_id,group_question_id,question_text,correct_answer,ans_1,ans_2,ans_3,ans_4
test14_86,test14_part7_4,"In which of the positions marked [1], [2], [3], and [4] does the following sentence best belong? â€œIf Lagrange Clothing continues to expand so quickly, Mr. Radcliffeâ€™s goal may become a reality.â€",3,(A) [1],(B) [2],(C) [3],(D) [4]
test14_87,test14_part7_5,What is the Magic Cabinet?,3,(A)A dance show in National Culture Center,(B)A movie at the Pantages Theater,(C)A play by Bridget Darcy,(D)A musical by Kelly Peel
test14_88,test14_part7_5,Why is Gerry Knight mentioned in the program?,1,(A)He gave money to the Pantages Theater.,(B)He manages the National Culture Center.,(C)He was one of the actors in the Magic Cabinet.,(D)He is a new director at the theater.
test14_89,test14_part7_5,Why does Samantha Kee want to have lunch with April Wells?,2,(A)To celebrate a recent success,(B)To discuss a new project,(C)To offer April Wells a role in a film,(D)To introduce Kelly Peel
test14_90,test14_part7_5,What actor did Samantha Kee refer to in her letter?,3,(A)Lee Jones,(B)Patricia Cleo,(C)Chris Clinton,(D)Jim Prentice
test14_91,test14_part7_5,What does Samantha Kee ask April Wells to do?,2,(A)Visit her office next week,(B)Telephone her before October 5,(C)Meet her at the Pantages Theater,(D)Introduce her to the performance director
test14_92,test14_part7_6,What is ABC?,4,(A)A job advertisement agent,(B)An annual conference,(C)A textiles company,(D)A business training organization
test14_93,test14_part7_6,"In the advertisement, the word â€œposesâ€ in paragraph 1, line 1, is closest in meaning to",1,(A)presents,(B)positions,(C)models,(D)affects
test14_94,test14_part7_6,What is stated about the seminars?,4,(A)They can be paid for only by cash or check.,(B)They are offered at a discount under certain circumstances.,(C)They are directed at experienced business people.,(D)They will be canceled if not enough people registered.
test14_95,test14_part7_6,"According to the schedule, on what date will Mr. Raftery attend the seminar?",4,(A)On September 8,(B)On September 9,(C)On September 19,(D)On September 23
test14_96,test14_part7_6,What is indicated about Mr. Raftery?,1,(A)He works in the textile industry.,(B)He was a former client of ABC.,(C)He prefers to be contacted by phone.,(D)He doesnâ€™t need accommodations.
test14_97,test14_part7_7,What is indicated about account plans?,2,(A)They are for domestic calls only.,(B)They are billed on the same date every month.,(C)They are restricted to company accounts.,(D)They require an ID check beforehand.
test14_98,test14_part7_7,What information can be found on the Web page?,4,(A)Voicemail support,(B)Data download limits,(C)International dialing codes,(D)Account service charges
test14_99,test14_part7_7,Which plan gives free international calls in the evenings?,4,(A)The Voyager Package,(B)The Sterling Package,(C)The Prime Package,(D)The Champion Package
test14_100,test14_part7_7,Which phone model requires text activation?,3,(A)RG243,(B)PG399,(C)TRX440,(D)PT800
