part_id,group_question_id,url_image1,url_image2,url_image3,url_image4,url_image5,url_audio,test_id
3,test17_part3_6,https://drive.google.com/uc?export=view&id=109chkKnB-Rx_1UjZYe_8bJMnPROb3mhN,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0313.mp4,17
3,test17_part3_6,https://drive.google.com/uc?export=view&id=109chkKnB-Rx_1UjZYe_8bJMnPROb3mhN,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0313.mp5,17
4,test17_part4_1,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/75178428.mp3,17
4,test17_part4_1,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/75178428.mp4,17
4,test17_part4_1,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/75178428.mp5,17
4,test17_part4_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/65859203.mp3,17
4,test17_part4_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/65859203.mp4,17
4,test17_part4_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/65859203.mp5,17
4,test17_part4_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90297239.mp3,17
4,test17_part4_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90297239.mp4,17
4,test17_part4_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90297239.mp5,17
4,test17_part4_4,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90124721.mp3,17
4,test17_part4_4,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90124721.mp4,17
4,test17_part4_4,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90124721.mp5,17
4,test17_part4_5,https://estudyme.hoc102.com/dev/2022/08/24/51395880.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/5978256.mp3,17
4,test17_part4_5,https://estudyme.hoc102.com/dev/2022/08/24/51395880.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/5978256.mp4,17
4,test17_part4_5,https://estudyme.hoc102.com/dev/2022/08/24/51395880.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/5978256.mp5,17
5,test17_part5_1,,,,,,,17
5,test17_part5_2,,,,,,,17
5,test17_part5_3,,,,,,,17
5,test17_part5_4,,,,,,,17
5,test17_part5_5,,,,,,,17
5,test17_part5_6,,,,,,,17
5,test17_part5_7,,,,,,,17
5,test17_part5_8,,,,,,,17
5,test17_part5_9,,,,,,,17
5,test17_part5_10,,,,,,,17
5,test17_part5_11,,,,,,,17
5,test17_part5_12,,,,,,,17
5,test17_part5_13,,,,,,,17
5,test17_part5_14,,,,,,,17
5,test17_part5_15,,,,,,,17
6,test17_part6_1,https://drive.google.com/uc?export=view&id=1IIhJjkNqZVztGTKuMW-zjVepgsjoicAM,,,,,,17
6,test17_part6_1,https://drive.google.com/uc?export=view&id=1IIhJjkNqZVztGTKuMW-zjVepgsjoicAM,,,,,,17
6,test17_part6_1,https://drive.google.com/uc?export=view&id=1IIhJjkNqZVztGTKuMW-zjVepgsjoicAM,,,,,,17
6,test17_part6_1,https://drive.google.com/uc?export=view&id=1IIhJjkNqZVztGTKuMW-zjVepgsjoicAM,,,,,,17
6,test17_part6_2,https://drive.google.com/uc?export=view&id=1h0FLW75QeYcnij9AhzAIwDV_kT7QbGUi,,,,,,17
6,test17_part6_2,https://drive.google.com/uc?export=view&id=1h0FLW75QeYcnij9AhzAIwDV_kT7QbGUi,,,,,,17
6,test17_part6_2,https://drive.google.com/uc?export=view&id=1h0FLW75QeYcnij9AhzAIwDV_kT7QbGUi,,,,,,17
6,test17_part6_2,https://drive.google.com/uc?export=view&id=1h0FLW75QeYcnij9AhzAIwDV_kT7QbGUi,,,,,,17
7,test17_part7_1,https://drive.google.com/uc?export=view&id=1qDx3ewX04OyPtcfFh93AMBgHFFpxcgau,,,,,,17
7,test17_part7_1,https://drive.google.com/uc?export=view&id=1qDx3ewX04OyPtcfFh93AMBgHFFpxcgau,,,,,,17
7,test17_part7_1,https://drive.google.com/uc?export=view&id=1qDx3ewX04OyPtcfFh93AMBgHFFpxcgau,,,,,,17
7,test17_part7_2,https://drive.google.com/uc?export=view&id=1h58g7xUamVfEdoqjt-2qsxmIx6--v6x2,,,,,,17
7,test17_part7_2,https://drive.google.com/uc?export=view&id=1h58g7xUamVfEdoqjt-2qsxmIx6--v6x2,,,,,,17
7,test17_part7_2,https://drive.google.com/uc?export=view&id=1h58g7xUamVfEdoqjt-2qsxmIx6--v6x2,,,,,,17
7,test17_part7_3,https://drive.google.com/uc?export=view&id=16et4wEzk9xF6YEX467rQQN0WehY9uE8j,,,,,,17
7,test17_part7_3,https://drive.google.com/uc?export=view&id=16et4wEzk9xF6YEX467rQQN0WehY9uE8j,,,,,,17
7,test17_part7_3,https://drive.google.com/uc?export=view&id=16et4wEzk9xF6YEX467rQQN0WehY9uE8j,,,,,,17
7,test17_part7_3,https://drive.google.com/uc?export=view&id=16et4wEzk9xF6YEX467rQQN0WehY9uE8j,,,,,,17
7,test17_part7_4,https://drive.google.com/uc?export=view&id=1OtyHMqUHWnyPp1KeC2LZfYUuWzL5yj_J,,,,,,17
7,test17_part7_4,https://drive.google.com/uc?export=view&id=1OtyHMqUHWnyPp1KeC2LZfYUuWzL5yj_J,,,,,,17
7,test17_part7_4,https://drive.google.com/uc?export=view&id=1OtyHMqUHWnyPp1KeC2LZfYUuWzL5yj_J,,,,,,17
7,test17_part7_4,https://drive.google.com/uc?export=view&id=1OtyHMqUHWnyPp1KeC2LZfYUuWzL5yj_J,,,,,,17
7,test17_part7_5,https://drive.google.com/uc?export=view&id=12g3YK452YjeIauJBkuwe-1d4C10fC0jp,https://drive.google.com/uc?export=view&id=1EkjqusvIYpeZYH2YZx5dv8fasnJalVYK,,,,,17
7,test17_part7_5,https://drive.google.com/uc?export=view&id=12g3YK452YjeIauJBkuwe-1d4C10fC0jp,https://drive.google.com/uc?export=view&id=1EkjqusvIYpeZYH2YZx5dv8fasnJalVYK,,,,,17
7,test17_part7_5,https://drive.google.com/uc?export=view&id=12g3YK452YjeIauJBkuwe-1d4C10fC0jp,https://drive.google.com/uc?export=view&id=1EkjqusvIYpeZYH2YZx5dv8fasnJalVYK,,,,,17
7,test17_part7_5,https://drive.google.com/uc?export=view&id=12g3YK452YjeIauJBkuwe-1d4C10fC0jp,https://drive.google.com/uc?export=view&id=1EkjqusvIYpeZYH2YZx5dv8fasnJalVYK,,,,,17
7,test17_part7_6,https://drive.google.com/uc?export=view&id=1iENd4fnLeDifn2hex9yCjgdNaXBhfkVF,https://drive.google.com/uc?export=view&id=1Uz9Fvbx12HwBj5ALjwtvm1_tEU39kI-C,,,,,17
7,test17_part7_6,https://drive.google.com/uc?export=view&id=1iENd4fnLeDifn2hex9yCjgdNaXBhfkVF,https://drive.google.com/uc?export=view&id=1Uz9Fvbx12HwBj5ALjwtvm1_tEU39kI-C,,,,,17
7,test17_part7_6,https://drive.google.com/uc?export=view&id=1iENd4fnLeDifn2hex9yCjgdNaXBhfkVF,https://drive.google.com/uc?export=view&id=1Uz9Fvbx12HwBj5ALjwtvm1_tEU39kI-C,,,,,17
7,test17_part7_6,https://drive.google.com/uc?export=view&id=1iENd4fnLeDifn2hex9yCjgdNaXBhfkVF,https://drive.google.com/uc?export=view&id=1Uz9Fvbx12HwBj5ALjwtvm1_tEU39kI-C,,,,,17
7,test17_part7_6,https://drive.google.com/uc?export=view&id=1iENd4fnLeDifn2hex9yCjgdNaXBhfkVF,https://drive.google.com/uc?export=view&id=1Uz9Fvbx12HwBj5ALjwtvm1_tEU39kI-C,,,,,17
7,test17_part7_7,https://drive.google.com/uc?export=view&id=1N_4lmAuxiIS_RV8byNQqEP9MvBU0-yF_,https://drive.google.com/uc?export=view&id=1JNzCf24JqCT_NEF40PdZ-Axwl7ZBJCaC,,,,,17
7,test17_part7_7,https://drive.google.com/uc?export=view&id=1N_4lmAuxiIS_RV8byNQqEP9MvBU0-yF_,https://drive.google.com/uc?export=view&id=1JNzCf24JqCT_NEF40PdZ-Axwl7ZBJCaC,,,,,17
7,test17_part7_7,https://drive.google.com/uc?export=view&id=1N_4lmAuxiIS_RV8byNQqEP9MvBU0-yF_,https://drive.google.com/uc?export=view&id=1JNzCf24JqCT_NEF40PdZ-Axwl7ZBJCaC,,,,,17
7,test17_part7_7,https://drive.google.com/uc?export=view&id=1N_4lmAuxiIS_RV8byNQqEP9MvBU0-yF_,https://drive.google.com/uc?export=view&id=1JNzCf24JqCT_NEF40PdZ-Axwl7ZBJCaC,,,,,17
7,test17_part7_7,https://drive.google.com/uc?export=view&id=1N_4lmAuxiIS_RV8byNQqEP9MvBU0-yF_,https://drive.google.com/uc?export=view&id=1JNzCf24JqCT_NEF40PdZ-Axwl7ZBJCaC,,,,,17
