part_id,group_question_id,url_image1,url_image2,url_image3,url_image4,url_image5,url_audio,test_id
2,test7_part2_21,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/27895551.mp3,7
2,test7_part2_22,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/54931694.mp3,7
2,test7_part2_23,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/91254480.mp3,7
2,test7_part2_24,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/48822592.mp3,7
2,test7_part2_25,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/65494038.mp3,7
3,test7_part3_1,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0304.mp3,7
3,test7_part3_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/23344354.mp3,7
3,test7_part3_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/2774499.mp3,7
3,test7_part3_4,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/93860120.mp3,7
3,test7_part3_5,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/99660487.mp3,7
3,test7_part3_6,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/108125.mp3,7
3,test7_part3_7,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/10205448.mp3,7
3,test7_part3_8,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/74068035.mp3,7
3,test7_part3_9,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/78867473.mp3,7
3,test7_part3_10,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/59643915.mp3,7
3,test7_part3_11,https://drive.google.com/file/d/1B1KZLiVGsjeolC4fqYYxd-N0_zQ-oEtb/view?usp=drive_link,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0312.mp3,7
3,test7_part3_12,https://estudyme.hoc102.com/legacy-data/kslearning/images/813960684-1620791461246-part3-2.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/66404242.mp3,7
3,test7_part3_13,https://estudyme.hoc102.com/legacy-data/kslearning/images/553702711-1620791436005-part3-3.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/79173467.mp3,7
4,test7_part4_1,https://drive.google.com/file/d/1l_LTbcohll4WLhrnUu1gRAjxV4PoPEXm/view?usp=drive_link,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0409.mp3,7
4,test7_part4_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/27856133.mp3,7
4,test7_part4_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/80409551.mp3,7
4,test7_part4_4,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/24580518.mp3,7
4,test7_part4_5,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/32703867.mp3,7
4,test7_part4_6,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/11063530.mp3,7
4,test7_part4_7,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/61516067.mp3,7
4,test7_part4_8,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/37791141.mp3,7
4,test7_part4_9,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/79834338.mp3,7
4,test7_part4_10,https://estudyme.hoc102.com/dev/2022/06/28/4294338.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/9013217.mp3,7
5,test7_part5_1,,,,,,,7
5,test7_part5_2,,,,,,,7
5,test7_part5_3,,,,,,,7
5,test7_part5_4,,,,,,,7
5,test7_part5_5,,,,,,,7
5,test7_part5_6,,,,,,,7
5,test7_part5_7,,,,,,,7
5,test7_part5_8,,,,,,,7
5,test7_part5_9,,,,,,,7
5,test7_part5_10,,,,,,,7
5,test7_part5_11,,,,,,,7
5,test7_part5_12,,,,,,,7
5,test7_part5_13,,,,,,,7
5,test7_part5_14,,,,,,,7
5,test7_part5_15,,,,,,,7
5,test7_part5_16,,,,,,,7
5,test7_part5_17,,,,,,,7
5,test7_part5_18,,,,,,,7
5,test7_part5_19,,,,,,,7
5,test7_part5_20,,,,,,,7
5,test7_part5_21,,,,,,,7
5,test7_part5_22,,,,,,,7
5,test7_part5_23,,,,,,,7
5,test7_part5_24,,,,,,,7
5,test7_part5_25,,,,,,,7
5,test7_part5_26,,,,,,,7
5,test7_part5_27,,,,,,,7
5,test7_part5_28,,,,,,,7
5,test7_part5_29,,,,,,,7
5,test7_part5_30,,,,,,,7
6,test7_part6_1,https://drive.google.com/file/d/1R477ElL5uB4VVdL1C4J2GLrVmswx2xJX/view?usp=drive_link,,,,,,7
6,test7_part6_2,https://drive.google.com/file/d/1gquafN_L2_wBVI_I230Ysr-yyV37dp2k/view?usp=sharing,,,,,,7
6,test7_part6_3,https://drive.google.com/file/d/19IAvw-DuTGgwdNPC3NDS5rCQ_vownGVp/view?usp=sharing,,,,,,7
6,test7_part6_4,https://drive.google.com/file/d/1irL0MbQLwtKIlkvXVIBh6j-nqmurdVvS/view?usp=sharing,,,,,,7
7,test7_part7_1,https://drive.google.com/file/d/1qxbuSaXywYn61iKpgesEmRqHoIWC9kvm/view?usp=drive_link,,,,,,7
7,test7_part7_2,https://drive.google.com/file/d/1Qvs7knO-b47vSunvzuHco8iW66kDcgAE/view?usp=sharing,,,,,,7
7,test7_part7_3,https://drive.google.com/file/d/1pNzQqcLovhqYJs-cW_GJIHjV3cYNUrYj/view?usp=sharing,,,,,,7
7,test7_part7_4,https://drive.google.com/file/d/1qDx3ewX04OyPtcfFh93AMBgHFFpxcgau/view?usp=drive_link,,,,,,7
7,test7_part7_5,https://drive.google.com/file/d/1nPHHL9ZN_4unDCqkIW2W3xn_-rxwK9-T/view?usp=drive_link,,,,,,7
7,test7_part7_6,https://drive.google.com/file/d/1h58g7xUamVfEdoqjt-2qsxmIx6--v6x2/view?usp=drive_link,,,,,,7
7,test7_part7_7,https://drive.google.com/file/d/16et4wEzk9xF6YEX467rQQN0WehY9uE8j/view?usp=drive_link,,,,,,7
7,test7_part7_8,https://drive.google.com/file/d/1OtyHMqUHWnyPp1KeC2LZfYUuWzL5yj_J/view?usp=drive_link,,,,,,7
7,test7_part7_9,https://drive.google.com/file/d/1RFHPZNrvcDHVkixuw-ZIlgEkS-B8-6c1/view?usp=drive_link,,,,,,7
7,test7_part7_10,https://drive.google.com/file/d/12g3YK452YjeIauJBkuwe-1d4C10fC0jp/view?usp=drive_link,https://drive.google.com/file/d/1EkjqusvIYpeZYH2YZx5dv8fasnJalVYK/view?usp=drive_link,,,,,7
7,test7_part7_11,https://drive.google.com/file/d/1iENd4fnLeDifn2hex9yCjgdNaXBhfkVF/view?usp=drive_link,https://drive.google.com/file/d/1Uz9Fvbx12HwBj5ALjwtvm1_tEU39kI-C/view?usp=drive_link,,,,,7
7,test7_part7_12,https://drive.google.com/file/d/1N_4lmAuxiIS_RV8byNQqEP9MvBU0-yF_/view?usp=drive_link,https://drive.google.com/file/d/1JNzCf24JqCT_NEF40PdZ-Axwl7ZBJCaC/view?usp=drive_link,,,,,7
7,test7_part7_13,https://drive.google.com/file/d/1Mt8fPtQ6jCKa99yL8OMh2T_TYDv-hrkQ/view?usp=drive_link,https://drive.google.com/file/d/1pNLerrDdSpplCdgQlW91IGKCigY5ukRY/view?usp=drive_link,https://drive.google.com/file/d/1WK9U7CPH-vOU0L-xSmiaEStT2MT89cB1/view?usp=drive_link,,,,7
7,test7_part7_14,https://drive.google.com/file/d/1xYk_5m7jF4Apa7kDDe8gooFcT-4eCP2d/view?usp=drive_link,https://drive.google.com/file/d/14ZlRmgZ5PUsx5aFzkKqIZIFpWyvuAWeb/view?usp=drive_link,https://drive.google.com/file/d/1DS4jTKPOGmvtfzBe3ORDf_MNiUoUbnAp/view?usp=drive_link,,,,7
7,test7_part7_15,https://drive.google.com/file/d/1R6rBOw_nyrpPA2ZeKlKUNc-v0a-xxm6x/view?usp=drive_link,https://drive.google.com/file/d/1FYIBl3r77IvP_kKEFV6HnD-Cg3DsAvQI/view?usp=drive_link,https://drive.google.com/file/d/1clPETFSp_10Jum1hy91QGQBSSIj0EM9L/view?usp=drive_link,,,,7
