question_id,group_question_id,question_text,correct_answer,ans_1,ans_2,ans_3,ans_4
test3_35,test3_part3_2,What did the woman make a copy of?,3,(A) A receipt,(B) A meeting schedule,(C) An expense report,(D) A prescription
test3_36,test3_part3_2,What does the man ask the woman to do?,2,(A) Sign a contract,(B) Write a message,(C) Contact a receptionist,(D) Go on a business trip to Tokyo
test3_37,test3_part3_2,What does the man plan to do?,1,(A) Visit his co-worker,(B) Submit a report,(C) Make a new reservation,(D) Work overtime
test3_38,test3_part3_3,What field do the speakers work in?,4,(A) Education,(B) Manufacturing,(C) Product development,(D) Interior design
test3_39,test3_part3_3,What does the man plan to do?,1,(A) Choose different furniture,(B) Share a building plan,(C) Change a color scheme,(D) Place an order for wallpaper
test3_40,test3_part3_3,"According to the woman, why will the speakers have to wait?",3,(A) A shipment has been delayed.,(B) A contract has not been signed yet.,(C) Authorization must first be obtained.,(D) Some equipment is out of order.
test3_41,test3_part3_4,What is the woman concerned about?,2,(A) She is late for the conference.,(B) She cannot find her documents.,(C) She needs to practice a presentation speech.,(D) Her bag is missing.
test3_42,test3_part3_4,What does the woman suggest the man do?,3,(A) Help her find some materials,(B) Go to her office,(C) Prepare for the meeting,(D) Rewrite some papers
test3_43,test3_part3_4,Where will the woman go next?,3,(A) To the conference room,(B) To her house,(C) To her office,(D) To a copying store
test3_44,test3_part3_5,"What does the man mean when he says, â€œWell, you sure made a great choice thereâ€?",2,(A) He wanted the opportunity to use his background.,(B) He decided to hire the woman as a salesperson.,(C) He looked over her resume and cover letter.,(D) He applied after seeing the newspaper advertisement.
test3_45,test3_part3_5,Why does Ms. Landers have to go to the Personnel Department?,4,(A) To introduce herself to the employees,(B) To have an interview,(C) To apply for a job,(D) To fill out some papers
test3_46,test3_part3_5,When will Ms. Landers probably start working?,4,(A) Today,(B) Tomorrow,(C) Next week,(D) In two weeks
test3_47,test3_part3_6,What is mentioned about the product?,2,(A) It is affordable.,(B) It is superior to competitors’.,(C) It is safe for children to use.,(D) It is simple to install.
test3_48,test3_part3_6,"According to the man, what will the advertisement help to do?",1,(A) Promote new products,(B) Increase stock value,(C) Encourage new innovations,(D) Reduce customer complaints
test3_49,test3_part3_6,What will the man do next?,4,(A) Create a website,(B) Buy a magazine,(C) Revise an article,(D) Contact an agency
test3_50,test3_part3_7,Why is the woman calling?,1,(A) She hasn’t received her product.,(B) She was overcharged for the item.,(C) She wants a product exchanged.,(D) She wants to return a product.
test3_51,test3_part3_7,Why does Michael transfer the call?,3,(A) He is busy with another customer.,(B) She requests another representative.,(C) She called the wrong department.,(D) The manager is unavailable.
test3_52,test3_part3_7,What does Brian ask the woman for?,3,(A) The tracking number,(B) Her receipt,(C) Her full name,(D) The product name
test3_53,test3_part3_8,How do the speakers know each other?,1,(A) They graduated from the same university.,(B) They are business colleagues.,(C) They are currently on the same chess team.,(D) They are professors at a college.
test3_54,test3_part3_8,How many years ago were the speakers at this place?,3,(A) Five,(B) Ten,(C) Fifteen,(D) Fifty
test3_55,test3_part3_8,"According to the woman, what is one of her favorite memories?",3,(A) The graduation ceremony,(B) Studying with friends,(C) Winning a prize,(D) Walking around the campus
test3_56,test3_part3_9,Who is the woman?,3,(A) A restaurant manager,(B) A presentation participant,(C) A workshop organizer,(D) A cook
test3_57,test3_part3_9,"What does the woman mean when she says, â€œI have a weekly meeting soonâ€?",1,(A) She cannot talk with the man for long.,(B) She will discuss the problem soon.,(C) She will invite the man to a weekly meeting.,(D) She will participate in the workshop next Friday.
test3_58,test3_part3_9,What does Kimmy additionally want?,2,(A) A cheaper price,(B) Additional food items,(C) Some alcohol,(D) Dinner menus
test3_59,test3_part3_10,What is the conversation about?,2,(A) Advertising a website,(B) Making schedules,(C) Improving interview skills,(D) Organizing a conference
test3_60,test3_part3_10,What will happen on Thursday?,1,(A) Job interviews will take place.,(B) They will attend a conference.,(C) A website will be renewed.,(D) They will leave on a business trip.
test3_61,test3_part3_10,What are clients complaining about?,1,(A) A website,(B) A buildingâ€™s design,(C) A schedule for job interview,(D) A conference date
test3_62,test3_part3_11,What did Harriet see last week?,1,(A) Technicians in the building next door,(B) Technicians posting about lift repairs,(C) Some technicians installing lighting,(D) Her boss having a meeting with some technicians
test3_63,test3_part3_11,Look at the graphic. Which is the busiest wing in the hospital?,3,(A) West,(B) East,(C) North,(D) South
test3_64,test3_part3_11,What does the man suggest the woman do?,2,(A) Cancel the repairs immediately,(B) Talk to Dr. Franklin,(C) Ask Dr. Franklin to lunch,(D) Close the north wing
test3_65,test3_part3_12,Where does the woman likely work?,1,(A) A camping store,(B) A hardware store,(C) A medical clinic,(D) A shipping company
test3_66,test3_part3_12,Look at the graphic. What is the man missing?,2,(A) Carry bag,(B) Portable gas stove,(C) Camping mats,(D) Sleeping bags
test3_67,test3_part3_12,What does the woman offer to do?,3,(A) Give him a full refund,(B) Give him a 15% discount voucher,(C) Give him a 15% refund,(D) Give him a free tent
test3_68,test3_part3_13,What does the man say he is planning on doing with his office?,2,(A) Renovate it,(B) Sell it,(C) Clean it,(D) Repaint it
test3_69,test3_part3_13,Look at the graphic. What is the carpet made of?,3,(A) Frieze,(B) Shag Pile,(C) Velvet,(D) Woven Carpet
test3_70,test3_part3_13,What does the man say he will do?,4,(A) Buy the carpet today,(B) Ask his wife about it,(C) Tell his manager,(D) Think about it and come back
test3_71,test3_part4_1,Who is the speaker leaving a message for?,2,(A)A customer service agent,(B)A store manager,(C)An appliance manufacturer,(D)A sales representative
test3_72,test3_part4_1,Why did the speaker make the call?,4,(A)She needs to have a device repaired.,(B)She hopes to exchange an appliance.,(C)She is complaining about a late delivery.,(D)She wants to praise a staff member.
test3_73,test3_part4_1,What does the speaker say she will do?,1,(A)Tell her friends about the business,(B)Purchase a matching washing machine,(C)Provide a favorable review,(D)Order some products for her company
test3_74,test3_part4_2,What is the research focused on?,3,(A)How sleep improves memory,(B)How caffeine influences mood,(C)How a certain substance affects sleep,(D)How fast a treatment works
test3_75,test3_part4_2,How long will volunteers be needed?,2,(A)For two days,(B)For one week,(C)For one month,(D)For two months
test3_76,test3_part4_2,What are participants expected to do?,2,(A)Avoid high stress levels,(B)Keep a written record,(C)Visit the clinic weekly,(D)Take medication regularly
test3_77,test3_part4_3,What type of project is the speaker calling about?,2,(A)Painting a vehicle,(B)Renovating a basement,(C)Replacing a roof,(D)Decorating a living room
test3_78,test3_part4_3,What problem does the speaker mention to the listener?,4,(A)A supplier doesnâ€™t have the right item.,(B)The company cannot take on new clients.,(C)The price of materials has increased.,(D)There will be a lack of employees.
test3_79,test3_part4_3,What does the speaker offer to do?,1,(A)Give the listener a discount,(B)Cancel a service contract,(C)Visit the customer in person again,(D)Send a worker on the weekend
test3_80,test3_part4_4,What is the purpose of the trip to Moscow?,2,(A) To finalize a contract,(B) To visit a factory,(C) To give a product demonstration,(D) To renovate a building
test3_81,test3_part4_4,What is the reason for the delayed departure?,2,(A) A necessary document is not ready.,(B) Some construction is underway.,(C) A company has gone out of business.,(D) Building materials have not arrived yet.
test3_82,test3_part4_4,What does the speaker say she will send to the listener?,3,(A) A copy of her passport,(B) A plane ticket,(C) An itinerary,(D) A blueprint
test3_83,test3_part4_5,What is the announcement about?,2,(A) An opinion survey,(B) An upcoming election,(C) An election outcome,(D) A website update
test3_84,test3_part4_5,What can listeners do on the website?,3,(A) Register as a candidate,(B) Cast their vote,C) Find some information,(D) Enter a contest
test3_85,test3_part4_5,What are listeners encouraged to do?,1,(A) Participate in an official occasion,(B) Reserve a ticket in advance,(C) Exercise on a daily basis,(D) Listen to an upcoming announcement
test3_86,test3_part4_6,What is the outlet store celebrating?,1,(A) An anniversary,(B) A festival,(C) An opening,(D) A holiday
test3_87,test3_part4_6,What must customers do to receive the promotional offer?,2,(A) Become a member,(B) Purchase a certain amount,(C) Recommend some brands,(D) Trade in a television
test3_88,test3_part4_6,When does the promotion end?,4,(A) At the beginning of next month,(B) At the end of the year,(C) On the second Sunday of the month,(D) At the end of the month
test3_89,test3_part4_7,Who most likely are the listeners?,3,(A) Environmentalists,(B) Instructors,(C) Factory workers,(D) Medical students
test3_90,test3_part4_7,What document has the speaker reviewed?,4,(A) An employee roster,(B) An annual budget,(C) A project overview,(D) An accident report
test3_91,test3_part4_7,What does the speaker suggest listeners do?,1,(A) Have a good rest,(B) Work a day shift,(C) Receive more training,(D) Read a handout
test3_92,test3_part4_8,Look at the graphic. How much can a shopper purchase the Dreamtime Pillow for before Friday?,3,(A) £15.00,(B) £11.50,(C) £21.00,(D) £50.00
test3_93,test3_part4_8,What is indicated about Happy Days?,2,(A) They have a wide variety of toys.,(B) They are bringing in more merchandise.,(C) They specialize in low-end furniture.,(D) They are going out of business this Friday.
test3_94,test3_part4_8,What service does Happy Days offer?,1,(A) Personalized interior design advice,(B) Free shipping,(C) Home installation,(D) Wall-papering services
test3_95,test3_part4_9,Look at the graphic. How many case binders and legal pads were not delivered in total?,3,(A) 40,(B) 30,(C) 20,(D) 10
test3_96,test3_part4_9,"According to the speaker, why are the case binders important?",2,(A) To look professional in the office,(B) To look professional in the court,(C) To organize their financial record,(D) To maintain the deadline
test3_97,test3_part4_9,Where does Trent Herrington most likely work?,2,(A) Accounting firm,(B) Law firm,(C) Patenting firm,(D) Catering business
test3_98,test3_part4_10,Where will the cruise spend most of its time?,3,(A) Eagle Island,(B) Port Lewis,(C) Billing’s Bay,(D) Socializing
test3_99,test3_part4_10,Who is Star master Jenkins?,1,(A) Constellation guide,(B) Captain,(C) Bartender,(D) Host
test3_100,test3_part4_10,Look at the graphic. How long will the cruise be stopped at Port Lewis?,4,(A) Midnight,(B) 11:00 PM,(C) 2 hours,(D) 1 hour
test3_101,test3_part5_1,The new innovative diesel engine works____ than the other competitive engines of other companies.,4,(A)quiet,(B)quietly,(C)more quiet,(D)more quietly
test3_102,test3_part5_2,The proposed service center would provide additional services _______ Kovac Industry customers in the region.,2,(A)up,(B)to,(C)of,(D)out
test3_103,test3_part5_3,The Gift Boy company has a system to automatically send____ of every online order by e-mail.,4,(A)confirms,(B)confirmed,(C)confirming,(D)confirmation
test3_104,test3_part5_4,Reed-Winton Machines____ announced that its researchers are in the final stages of developing a revolutionary new natural gas-powered engine.,1,(A)recently,(B)financially,(C)permanently,(D)hardly
test3_105,test3_part5_5,Guests who are interested in tomorrowâ€™s ____ to Ko Kret Island may join the tour group by signing up at the reception desk.,1,(A)excursion,(B)itinerary,(C)reservation,(D)proposal
test3_106,test3_part5_6,"Of all the customers____ responded to the survey, 80 percent usually purchase industrial products online.",1,(A)who,(B)whose,(C)they,(D)what
test3_107,test3_part5_7,"The Library of the National Assembly is ____ to all members of the public, but books cannot be checked out.",3,(A)invited,(B)right,(C)open,(D)intended
test3_108,test3_part5_8,The recruiter in charge of the vacancy will examine the applications and contact the candidates____ the next five working days.,4,(A)toward,(B)between,(C)among,(D)within
test3_109,test3_part5_9,This palace was______ used for public ceremonies and celebrations.,1,(A) traditionally,(B) traditional,C) tradition,(D) traditions
test3_110,test3_part5_10,"After the tellers at Stewart Bank underwent extensive training, they treated the customers ______.",1,(A) more courteously,(B) courteous,(C) most courteous,(D) courtesy
test3_111,test3_part5_11,The path through Morrison Park was constructed not only for cyclists ______ joggers.,1,(A) but also,(B) though,(C) in addition to,(D) neither
test3_112,test3_part5_12,"Because the team was already behind schedule, the manager did not ______ to Ms. Norton’s vacation request.",3,(A) accept,(B) ensure,(C) consent,(D) finalize
test3_113,test3_part5_13,A gate agent at the airport announced a flight ______ caused by severe weather at the destination.,3,(A) canceling,(B) cancels,(C) cancellation,(D) cancel
test3_114,test3_part5_14,The negotiators made a few minor changes to the contract to make the terms ______ to both parties.,1,(A) agreeable,(B) agreement,(C) agree,(D) agreeing
test3_115,test3_part5_15,There is a ______ difference between the business’s revenues during the peak season compared to the off-peak season.,3,(A) prosperous,(B) rural,(C) significant,(D) preparatory
test3_116,test3_part5_16,The manufacturing plant that was damaged in the typhoon should ______ its operations later this month.,2,(A) resumed,(B) be resuming,(C) had resumed,D) resuming
test3_117,test3_part5_17,The chairperson ______ by an anonymous vote involving all members.,4,(A) has been selecting,(B) had to select,(C) is selecting,(D) will be selected
test3_118,test3_part5_18,The occupancy rate at Starburst Hotel has ______ by 24% due to increased competition.,2,(A) relied,(B) fallen,(C) expired,(D) coincided
test3_119,test3_part5_19,"______ the outdated equipment is replaced with state-of-the-art machinery, productivity will be more than double.",3,(A) Whether,(B) Later,(C) When,(D) Momentarily
test3_120,test3_part5_20,A certificate of ______ was given to the participants in the public speaking skills course.,1,(A) accomplishment,(B) accomplish,(C) accomplished,(D) accomplishing
test3_121,test3_part5_21,City politicians will debate the ______ issue at the town hall meeting so that voters can have a better understanding of it.,3,(A) competent,(B) observant,(C) complicated,(D) indecisive
test3_122,test3_part5_22,The successful candidate will be contacted by an HR representative once the hiring committee makes its ______ decision.,3,(A) disposable,(B) numerous,(C) final,(D) portable
test3_123,test3_part5_23,Providing low-interest loans to small businesses is a key______ of the recovery plan.,3,(A) vacancy,(B) status,(C) component,(D) rate
test3_124,test3_part5_24,One of the supervisors questioned Ms.Marshall ______ her role in the misuse of the investment funds.,3,(A) unless,(B) among,(C) about,(D) into
test3_125,test3_part5_25,The novelist said that his writing was ______ influenced by the late writer Edward Truitt.,4,(A) manually,(B) insecurely,(C) regretfully,(D) profoundly
test3_126,test3_part5_26,"______ the hospital experiences a power outage, power generators will turn on automatically to supply the necessary electricity.",1,(A) If,(B) Until,(C) What,(D) So
test3_127,test3_part5_27,The chef ______ prepares the entree for a restaurant critic often comes out to greet him or her in person.,4,(A) whose,(B) what,(C) either,(D) who
test3_128,test3_part5_28,The CEO held a press conference to ______ for the negative health effects caused by her company’s products.,2,(A) apologized,(B) apologize,(C) apologizes,(D) apologizing
test3_129,test3_part5_29,Sales _____are unavailable to take your call at the moment will call you back as soon as possible.,3,(A) representation,(B) represents,(C) representatives,(D) representative
test3_130,test3_part5_30,The seafood sold by Pacific Plus is ______ and therefore must be transported in a temperature-controlled vehicle.,4,(A) suitable,(B) widespread,(C) cautious,(D) perishable
test3_131,test3_part6_1,Question 131,2,(A) increasing,(B) have increased,(C) were increased,(D) increases
test3_132,test3_part6_1,Question 132,4,(A) We are thinking of dropping such items from our product list.,(B) We may need to increase the shipping and handling cost.,(C) An added insurance cost for such items has been suggested.,"(D) Because of this, we have temporarily suspended the shipping of accessories and other fragile items."
test3_133,test3_part6_1,Question 133,3,(A) secure,(B) affect,(C) ensure,(D) warrant
test3_134,test3_part6_1,Question 134,1,(A) emergency,(B) necessity,(C) decisive,(D) extensive
test3_135,test3_part6_2,Question 135,3,(A) Until,(B) Around,(C) Since,(D) Through
test3_136,test3_part6_2,Question 136,3,(A) Drop in today to schedule a tour of one of our twenty facilities.,(B) We are the biggest manufacture of environmentally cleaning supplies in the Northwest.,"(C) As a service company, we consider our employees to be our most important asset.",(D) Allow us to work for you by calling us today to take care of all of your accounting needs.
test3_137,test3_part6_2,Question 137,1,(A) success,(B) drive,(C) support,(D) determination
test3_138,test3_part6_2,Question 138,4,(A) to operate,(B) operates,(C) operated,(D) operation
test3_139,test3_part6_3,Question 139,3,(A) spend,(B) to spend,(C) spending,(D) spent
test3_140,test3_part6_3,Question 140,2,(A) You must be good with animals.,"(B) Our company is committed to providing the best floral arrangements for our clients, no matter what their needs.",(C) We use the best fabrics in our designs.,(D) All people love our commitment to safety.
test3_141,test3_part6_3,Question 141,1,(A) oriented,(B) prime,(C) located,(D) sourced
test3_142,test3_part6_3,Question 142,1,(A) you,(B) I,(C) they,(D) we
test3_143,test3_part6_4,Question 143,4,(A) As a result,(B) Moreover,(C) On the other hand,(D) Unfortunately
test3_144,test3_part6_4,Question 144,2,(A) is expressing,(B) have expressed,(C) expression,(D) be expressive
test3_145,test3_part6_4,Question 145,1,"(A) However, some of the noises are inevitable due to the nature of the businesses.",(B) They will fully cooperate with our committee.,(C) They have responded to our concerns and will work to keep noise levels low.,"(D) However, they are losing money over this matter."
test3_146,test3_part6_4,Question 146,3,(A) continue,(B) continues,(C) continued,(D) be continuing
test3_147,test3_part7_1,What does Henderson Inc. sell?,1,(A) Home appliances,(B) Office furniture,(C) Computer equipment,(D) Construction materials
test3_148,test3_part7_1,What is indicated about Ms. Ward?,3,(A) She must pick up her items in person.,(B) She is eligible for a special discount.,(C) She will receive her deliveries at no charge.,(D) She paid with a check.
test3_149,test3_part7_2,What is suggested about Ms. Berry?,3,(A) She is eating a snack.,(B) She will be promoted.,(C) She is in the middle of meeting.,(D) She plans on cancelling a lunch appointment.
test3_150,test3_part7_2,"At 10:13, what does Ms. Berry mean when she writes, “Are you bailing on it?”",2,(A) She’s asking if Mr. Cooper has finished his meeting.,(B) She’s inquiring if Mr. Cooper will be missing the appointment.,(C) She wants to know if Mr. Cooper will go to North Point.,(D) She would like Mr. Cooper to notify her when he leaves.
test3_151,test3_part7_3,What is indicated about Superbox Theaters?,4,(A) It will screen fewer films this December.,(B) It is hiring part-timers.,(C) It will be adding a new theater location.,(D) It is providing lower prices on certain screenings.
test3_152,test3_part7_3,What are customers able to do on the website?,2,(A) Demand a refund,(B) Select a seat location,(C) Sign up for a newsletter,(D) Renew their membership
test3_153,test3_part7_4,What is the purpose of the e-mail?,1,(A) To reschedule a meeting,(B) To request a monthly operating report,(C) To introduce a new employee,(D) To propose a new marketing strategy
test3_154,test3_part7_4,What does the e-mail indicate about Mr. Ito?,3,(A) He is changing positions.,(B) He often travels for business.,(C) He works in advertising.,(D) He is a client of Mr. Miller’s.
test3_155,test3_part7_5,What is the purpose of the e-mail?,2,(A) To inform the suppliers of a mistake,(B) To keep give an employee instructions,(C) To order a shipment of beverages,(D) To inventory of products
test3_156,test3_part7_5,Why is Victor concerned about the shipment?,3,(A) The products are fragile.,(B) They may arrive late.,(C) They are temperature sensitive.,(D) They are for an important client.
test3_157,test3_part7_5,"In which of the positions marked [1], [2], [3] and [4] does the following sentence belong? “I’m worried about the weather.”",2,(A) [1],(B) [2],(C) [3],(D) [4]
test3_158,test3_part7_6,What is mentioned about Marigold Bakery?,3,(A) It is internationally known.,(B) It employs local students.,(C) It offers options for those with dietary restrictions.,(D) Its store space can be rented for various events.
test3_159,test3_part7_6,"According to the advertisement, what will happen in September?",1,(A) The store will shut down for renovations.,(B) A classroom will be constructed.,(C) The menu will be expanded.,(D) The shop will cater a community event.
test3_160,test3_part7_6,What is indicated about the cooking class?,4,(A) It will be held at a community center this year.,(B) It has been going on for over 30 years.,(C) It is taught by an experienced baker.,(D) It is designed for local teenagers.
test3_161,test3_part7_7,Where most likely are the participants?,3,(A) At a restaurant,(B) At a pizza shop,(C) At a company,(D) In an electronics shop
test3_162,test3_part7_7,"At 12:10, what does Martin Lee mean when he says, “Count me in”?",3,(A) He’s doing a presentation.,(B) He’s in his office.,(C) He would like to go out for lunch.,(D) He’s currently in a meeting.
test3_163,test3_part7_7,What is indicated about the presentation?,2,(A) It will be presented after lunch.,(B) It is about new products.,(C) It is very long.,(D) It needs more information.
test3_164,test3_part7_7,What will Martin Lee most likely help the presenters with?,1,(A) Their graphics,(B) Their information,(C) Their computer use,(D) Their presentation format
test3_165,test3_part7_8,What is the purpose of the e-mail?,4,(A) To organize a business trip,(B) To request updated information,(C) To offer additional skills training,(D) To promote a community event
test3_166,test3_part7_8,What would probably NOT be necessary for participants?,1,(A) A company uniform,(B) A mosquito spray can,(C) A rake,(D) A sandwich
test3_167,test3_part7_8,"According to the e-mail, what is Mr. Lewis responsible for?",3,(A) Raising awareness about food waste,(B) Analyzing customer feedback,(C) Assigning individuals tasks,(D) Cleaning a community center
test3_168,test3_part7_9,What is indicated about Mr. Sanchez?,2,(A) He works at an auto repair shop.,(B) He started his own business.,(C) He is a race car driver.,(D) He designs a variety of vehicles.
test3_169,test3_part7_9,The word “carries” in paragraph 1 is closest in meaning to,3,(A) moves,(B) manufactures,(C) sells,(D) develops
test3_170,test3_part7_9,What is suggested about Sanchez Motors?,1,(A) It allows customers to test products.,(B) It operates a store in downtown Stockton.,(C) It offers vehicle customization.,(D) It closes on weekends.
test3_171,test3_part7_9,What is available to customers until the end of the year?,3,(A) Discounts on sports cars and vans,(B) An extended warranty at no extra cost,(C) A special payment option,(D) A free oil change with any purchase
test3_172,test3_part7_10,What is the main topic of the article?,3,(A) Alternative energy sources,(B) Environmentally friendly cities,(C) The opening of a new factory,(D) The future of car companies
test3_173,test3_part7_10,What will happen to the old car factories?,2,(A) They will be destroyed and rebuilt.,(B) They will be the new site of the hydrogen fuel car company.,(C) They will be turned into office buildings.,(D) They will house all the old conventional cars.
test3_174,test3_part7_10,What is suggested about Korden?,4,(A) It will become one of the greenest cities.,(B) Its economy will stay stagnant.,(C) It will attract new car companies.,(D) It will grow economically.
test3_175,test3_part7_10,"In which of the positions marked [1], [2], [3] and [4] does the following sentence belong?
“This is welcome news for a town that has suffered economically after the closure of its car manufacturing plants in the 1990’s and after its stagnant growth since then.”",3,(A) [1 ],(B) [2],(C) [3],(D) [4]
test3_176,test3_part7_11,What does Mr. Draper suggest Mr. Brown do?,2,(A) Apply for a position,(B) Arrange a meeting,(C) Make a down payment in April,(D) Become a bank member
test3_177,test3_part7_11,How is Mr. Brown advised to keep track of his loan?,3,(A) By meeting with Mr. Draper,(B) By reading a regular e-mail from a bank,(C) By using banking services on the Internet,(D) By calling a bank hotline
test3_178,test3_part7_11,What information does the web page provide?,3,(A) Bank account statements,(B) Quarterly interest rates,(C) Repayment options,(D) A roster of members
test3_179,test3_part7_11,What plan is suitable for those with unstable earnings?,3,(A) Fixed-Rate Mortgage Loan,(B) Adjustable-Rate Mortgage Loan,(C) Interest-Only Mortgage Loan,(D) Home Opportunity Loan
test3_180,test3_part7_11,What is indicated about Mr. Brown?,3,(A) He made a large down payment.,(B) He earns a steady salary.,(C) He recently bought his first home,(D) He will retire in the near future.
test3_181,test3_part7_12,"According to Ms. Piers, what is true about consumer electronics?",1,(A) Their demand is constantly increasing.,(B) They are becoming more and more expensive.,(C) They will be produced only in a few countries.,(C) They will be produced only in a few countries.
test3_182,test3_part7_12,What is Sun Microchips planning to do?,3,(A) Launch the latest model of smartphone,(B) Build a new factory overseas,(C) Give preference to local job candidates,(D) Hire a new chief executive officer
test3_183,test3_part7_12,Who most likely is Ms. Zimmerman?,2,(A) A computer technician,(B) A human resources manager,(C) A factory worker,(D) An accountant
test3_184,test3_part7_12,What is the purpose of the e-mail?,3,(A) To quit a job,(B) To postpone an appointment,(C) To ask for an interview,(D) To accept a job offer
test3_185,test3_part7_12,What can be inferred about Mr. Henry?,4,(A) He is a local resident of Madison.,(B) He has a degree in computer science.,(C) He currently works at Sun Microchips.,(D) He wants an office position.
test3_186,test3_part7_13,What is the purpose of the e-mail?,2,(A) To introduce new members,(B) To promote upcoming events,(C) To announce some schedule adjustments,(D) To solicit donations
test3_187,test3_part7_13,What is indicated about Ebert Butler?,1,(A) His wife is an illustrator.,(B) He has recently published his first book.,(C) He has several cats.,(D) He will receive an award soon.
test3_188,test3_part7_13,"According to the chat board, what does Donna Ward excel at?",3,(A) Creating vivid photographs,(B) Writing successful screenplays,(C) Understanding the role of timing and storylines,(D) Working with young poets
test3_189,test3_part7_13,When can library users meet Kathy Butler?,4,(A) On Wednesday,(B) On Friday,(C) On Saturday,(D) On Sunday
test3_190,test3_part7_13,What will likely happen after the Creative Writers Workshop on August 2?,2,(A) Everyone will know how to write poetry better.,(B) Chuck and Jim will exchange their work to give each other feedback.,(C) To announce some schedule adjustments,(D) To solicit donations
test3_191,test3_part7_14,What is indicated about Red Rock Leather Goods’ products?,3,(A) They are sold nationwide.,(B) They are relatively expensive.,(C) They are made by hand.,(C) They are made by hand.
test3_192,test3_part7_14,Why did Ms. Perkins fill out a form?,2,(A) To receive a cash refund on a product,(B) To report a defective item,(C) To file a customer service complaint,(D) To extend a warranty contract
test3_193,test3_part7_14,How much would Ms. Perkins be charged if her item was purchased at a second-hand store?,3,(A) $15,(B) $20,C) $30,(D) $45
test3_194,test3_part7_14,"In the letter to Melisa Perkins, the word “patronage” in line 7 is closest in meaning to",2,(A) Marketing,(B) Support,(C) Competition,(D) Investment
