part_id,group_question_id,url_image1,url_image2,url_image3,url_image4,url_image5,url_audio,test_id,
5,test12_part5_10,,,,,,,12,
5,test12_part5_11,,,,,,,12,
5,test12_part5_12,,,,,,,12,
5,test12_part5_13,,,,,,,12,
5,test12_part5_14,,,,,,,12,
5,test12_part5_15,,,,,,,12,
6,test12_part6_1,https://drive.google.com/uc?export=view&id=1ZRlrgTDTzieqnfuwD-iG9K2gmPxbQMox,,,,,,12,
6,test12_part6_2,https://drive.google.com/uc?export=view&id=1rGsRHox_tSPp-VlAQX68gipvLeYY83a_,,,,,,12,
7,test12_part7_1,https://drive.google.com/uc?export=view&id=10pp8-yIqb-lWHLk76hdWu-81foJ0NU3i,,,,,,12,
7,test12_part7_2,https://drive.google.com/uc?export=view&id=1zJoSWKndKzD26Ez-6eaghI4r8H8n7Xno,,,,,,12,
7,test12_part7_3,https://drive.google.com/uc?export=view&id=1Wc8ghGVx-rgggxDB25eQHp3KBeCKYOL6,,,,,,12,
7,test12_part7_4,https://drive.google.com/uc?export=view&id=1b2SXuNAw7dbhuUPeIqxFET2ykLeuR4qO,,,,,,12,
7,test12_part7_5,https://drive.google.com/uc?export=view&id=1ZVFAbiZlK0xWaH5aLGxADC2tvD-KoSsZ,,,,,,12,
7,test12_part7_6,https://drive.google.com/uc?export=view&id=1MPKPnRjfFGV9putwK5GFiUL8YeSew2T_,,,,,,12,
7,test12_part7_7,https://drive.google.com/uc?export=view&id=10hGOGxnzBJUYo5Rd2bsWT3WxLYxhxhEB,https://drive.google.com/uc?export=view&id=1gdmBL1vYapP96DFHQNO0Es2TwLWGV3Wk,,,,,12,
7,test12_part7_8,https://drive.google.com/uc?export=view&id=18L9sBojAW9i9J59iyuCkeUl5ESo6t6rU,https://drive.google.com/uc?export=view&id=1n1RhJr0k5AO6aXr4zMmEsUFbIiMz8U36,,,,,12,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
